amp	num_sortie	nb_moyen	period_echant	annee	mois	jour	saison	type_J	heure	meteoAM	nebulositeAM	dir_ventAM	force_ventAM	merAM	lune	zone	statut_PAMPA	groupe	type_bateau	taille_bateau	immat	nb_pers	nbre_ligne	mouillage	nature_fond	latitude	longitude	act1	categ_act	act2	categ_act_1	quest_info	sens1	sens2
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	1	Z3	A	PI	NA	NA	8	8	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	1	Z3	A	PI	NA	NA	9	18	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	1	Z3	A	PI	NA	NA	1	3	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	1	Z3	A	PI	NA	NA	1	-999	NA	NA	0	0	PP	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	1	Z3	A	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	1	Z3	A	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	1	Z3	A	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	1	Z3	A	Z	NA	inconnu	3	-999	NA	NA	0	0	CH	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	1	Z3	A	PI	NA	NA	2	-999	NA	NA	0	0	CH	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	1	Z3	A	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	2	Z3	A	PI	NA	NA	8	8	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	2	Z3	A	PI	NA	NA	2	4	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	2	Z3	A	PI	NA	NA	11	-999	NA	NA	0	0	CH	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	3	Z3	A	PI	NA	NA	4	4	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	3	Z3	A	PI	NA	NA	1	2	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	3	Z3	A	PI	NA	NA	1	3	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	3	Z3	A	PI	NA	NA	1	5	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	3	Z3	A	PI	NA	NA	1	6	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	3	Z3	A	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	3	Z3	A	Z	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	3	Z3	A	PI	NA	NA	1	-999	NA	NA	0	0	CH	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	3	Z3	A	M	NA	inconnu	-999	-999	NA	NA	0	0	PRO	peche_pro	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	3	Z3	A	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	4	Z3	A	PI	NA	NA	8	8	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	4	Z3	A	PI	NA	NA	4	8	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	4	Z3	A	PI	NA	NA	2	-999	NA	NA	0	0	PP	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	4	Z3	A	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	4	Z3	A	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	4	Z3	A	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	5	Z3	H	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	26	Z3	F	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	26	Z3	F	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	PI	NA	NA	4	4	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	PI	NA	NA	3	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	15	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	V	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	V	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	1	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	1	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	Z	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	Z	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	3	-999	AC	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	3	-999	AC	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	3	-999	AC	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	5	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	5	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	27	Z3	F	M	NA	inconnu	6	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	28	Z3	F	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	28	Z3	F	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	28	Z3	F	M	NA	inconnu	4	4	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	28	Z3	F	PI	NA	NA	1	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	29	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	29	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	29	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	29	Z3	G	M	NA	inconnu	20	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	29	Z3	G	M	NA	inconnu	30	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	30	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	30	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	30	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	30	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	30	Z3	G	M	NA	inconnu	15	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	31	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	32	Z3	G	PI	NA	NA	9	9	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	32	Z3	G	PI	NA	NA	1	2	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	32	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	32	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	32	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	32	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	32	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	32	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	33	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	33	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	33	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_28	1	2008	2008	8	28	ete	VAC	NA	NA	1	NW	2	1	LD	34	Z3	G	PI	NA	NA	2	2	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Corbieres	NA
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6	I1	B	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_1	I1	B	PI	NA	NA	11	11	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_1	I1	B	PI	NA	NA	4	8	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_1	I1	B	PI	NA	NA	1	3	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_2	I1	B	PI	NA	NA	4	4	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_2	I1	B	PI	NA	NA	5	-999	NA	NA	0	0	PP	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_2	I1	B	V	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_2	I1	B	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_3	I1	B	PI	NA	NA	9	9	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_3	I1	B	PI	NA	NA	1	2	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_3	I1	B	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_4	I1	B	M	NA	inconnu	-999	-999	NA	NA	0	0	PRO	peche_pro	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_4	I1	B	M	NA	inconnu	-999	-999	NA	NA	0	0	PRO	peche_pro	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_5	I1	B	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_5	I1	B	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_6	I1	B	V	NA	inconnu	4	-999	RO	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_7	I1	B	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_8	I1	B	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_9	I1	B	NA	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_10	I1	B	PI	NA	NA	8	8	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_10	I1	B	PI	NA	NA	3	6	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_10	I1	B	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_10	I1	B	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	6_10	I1	B	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	7	Z3	C	PI	NA	NA	3	3	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	7	Z3	C	PI	NA	NA	1	2	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	7	Z3	C	PI	NA	NA	1	-999	NA	NA	0	0	CH	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	7	Z3	C	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	7	Z3	C	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_17	2	2008	2008	7	6	ete	JW+VAC	NA	NA	5	SE	5	3	LM	7	Z3	C	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Laurons->Carry	Carry->Corbieres
